ProteinId	SampleName	Intensity	techRep	bioRep	Replicate	Imputed	log2NInt	log2NIntNorm	nRLE	z_norm	RunId	Condition
P26640	LFQ.intensity.6_hu_P3	66950000	1	3	3	0	25.9965807197611	25.9965807197611	0.0559035766241607	0.497229710613023	Parental_SKBR3.3	Parental_SKBR3
P26641	LFQ.intensity.2_hu_P1	54632000	1	1	1	0	25.7032429032325	25.7032429032325	-0.579533584645017	-1.40362017706622	Parental_SKBR3.1	Parental_SKBR3
P26641	LFQ.intensity.4_hu_P2	97096000	1	2	2	0	26.5329085273222	26.5329085273222	0.250132039444669	0.605815412251414	Parental_SKBR3.2	Parental_SKBR3
P26641	LFQ.intensity.6_hu_P3	74954000	1	3	3	0	26.1595021353957	26.1595021353957	-0.123274352481833	-0.298568319494823	Parental_SKBR3.3	Parental_SKBR3
P26885	LFQ.intensity.2_hu_P1	10653000	1	1	1	0	23.3447564304042	23.3447564304042	-0.200879217721738	-0.360101739331333	Parental_SKBR3.1	Parental_SKBR3
P26885	LFQ.intensity.4_hu_P2	7644700	1	2	2	0	22.8660284565212	22.8660284565212	-0.679607191604774	-1.21828297886924	Parental_SKBR3.2	Parental_SKBR3
P26885	LFQ.intensity.6_hu_P3	10951000	1	3	3	0	23.384559280994	23.384559280994	-0.161076367131948	-0.288750029133103	Parental_SKBR3.3	Parental_SKBR3
P27348	LFQ.intensity.2_hu_P1	161610000	1	1	1	0	27.2679412301097	27.2679412301097	-0.0682101861883062	-0.464952451244256	Parental_SKBR3.1	Parental_SKBR3
P27348	LFQ.intensity.4_hu_P2	205680000	1	2	2	0	27.6158262743831	27.6158262743831	0.279674858085098	1.90639430977464	Parental_SKBR3.2	Parental_SKBR3
P27348	LFQ.intensity.6_hu_P3	174450000	1	3	3	0	27.3782383566312	27.3782383566312	0.0420869403331778	0.286884220184646	Parental_SKBR3.3	Parental_SKBR3
P27635	LFQ.intensity.2_hu_P1	15519000	1	1	1	0	23.887532261587	23.887532261587	-0.511659086728386	-0.599818497443541	Parental_SKBR3.1	Parental_SKBR3
P27635	LFQ.intensity.4_hu_P2	10382000	1	2	2	0	23.3075810570539	23.3075810570539	-1.09161029126147	-1.27969591800867	Parental_SKBR3.2	Parental_SKBR3
P27635	LFQ.intensity.6_hu_P3	16535000	1	3	3	0	23.9790197097406	23.9790197097406	-0.420171638574818	-0.492567663617251	Parental_SKBR3.3	Parental_SKBR3
P27694	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.3649148538312	-0.3131771477853	-0.701612299680485	Parental_SKBR3.1	Parental_SKBR3
P27694	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.7354733867373	0.0573813851208342	0.128551798425216	Parental_SKBR3.2	Parental_SKBR3
P27694	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	21.055519660182	0.377427658565498	0.845553033999467	Parental_SKBR3.3	Parental_SKBR3
P27695	LFQ.intensity.2_hu_P1	25289000	1	1	1	0	24.5920066540176	24.5920066540176	0.521996964089802	0.828556677669045	Parental_SKBR3.1	Parental_SKBR3
P27695	LFQ.intensity.4_hu_P2	27627000	1	2	2	0	24.7195755734446	24.7195755734446	0.649565883516832	1.0310445987216	Parental_SKBR3.2	Parental_SKBR3
P27695	LFQ.intensity.6_hu_P3	25260000	1	3	3	0	24.590351303337	24.590351303337	0.52034161340924	0.825929168402483	Parental_SKBR3.3	Parental_SKBR3
P27708	LFQ.intensity.2_hu_P1	14210000	1	1	1	0	23.7604032187922	23.7604032187922	-0.405995231072755	-0.799461930603619	Parental_SKBR3.1	Parental_SKBR3
P27708	LFQ.intensity.4_hu_P2	15488000	1	2	2	0	23.8846475219367	23.8846475219367	-0.281750927928304	-0.554807356223743	Parental_SKBR3.2	Parental_SKBR3
P27708	LFQ.intensity.6_hu_P3	13120000	1	3	3	0	23.6452643841675	23.6452643841675	-0.521134065697453	-1.02618655190839	Parental_SKBR3.3	Parental_SKBR3
P27797	LFQ.intensity.2_hu_P1	58873000	1	1	1	0	25.8111028093558	25.8111028093558	0.0826389999907562	0.616945683907101	Parental_SKBR3.1	Parental_SKBR3
P27797	LFQ.intensity.4_hu_P2	60036000	1	2	2	0	25.839324522376	25.839324522376	0.110860713010918	0.827636326850524	Parental_SKBR3.2	Parental_SKBR3
P27797	LFQ.intensity.6_hu_P3	51141000	1	3	3	0	25.6079770352122	25.6079770352122	-0.120486774152816	-0.899500178968578	Parental_SKBR3.3	Parental_SKBR3
P27816	LFQ.intensity.2_hu_P1	6803300	1	1	1	0	22.6978032772742	22.6978032772742	0.973604492082458	0.638310375767253	Parental_SKBR3.1	Parental_SKBR3
P27816	LFQ.intensity.4_hu_P2	8893200	1	2	2	0	23.0842712002399	23.0842712002399	1.36007241504822	0.891684807722288	Parental_SKBR3.2	Parental_SKBR3
P27816	LFQ.intensity.6_hu_P3	9055300	1	3	3	0	23.1103310074453	23.1103310074453	1.38613222225355	0.908770026068063	Parental_SKBR3.3	Parental_SKBR3
P27824	LFQ.intensity.2_hu_P1	58962000	1	1	1	0	25.8132821259095	25.8132821259095	1.27552192918652	0.774355842754423	Parental_SKBR3.1	Parental_SKBR3
P27824	LFQ.intensity.4_hu_P2	74319000	1	2	2	0	26.1472277538661	26.1472277538661	1.60946755714307	0.97709069368354	Parental_SKBR3.2	Parental_SKBR3
P27824	LFQ.intensity.6_hu_P3	58608000	1	3	3	0	25.8045942703706	25.8045942703706	1.26683407364764	0.769081537747508	Parental_SKBR3.3	Parental_SKBR3
P28066	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	19.2764678564709	-3.83224998648119	-1.95452787992891	Parental_SKBR3.1	Parental_SKBR3
P28066	LFQ.intensity.4_hu_P2	10902000	1	2	2	0	23.3780894896174	23.3780894896174	0.269371646665263	0.13738519024774	Parental_SKBR3.2	Parental_SKBR3
P28066	LFQ.intensity.6_hu_P3	8902500	1	3	3	0	23.0857790999125	23.0857790999125	-0.0229387430395853	-0.0116992401225271	Parental_SKBR3.3	Parental_SKBR3
P28288	LFQ.intensity.2_hu_P1	15258000	1	1	1	0	23.8630625320734	23.8630625320734	0.909799237827492	0.647930987353677	Parental_SKBR3.1	Parental_SKBR3
P28288	LFQ.intensity.4_hu_P2	15339000	1	2	2	0	23.8707010960702	23.8707010960702	0.917437801824327	0.653370937297196	Parental_SKBR3.2	Parental_SKBR3
P28288	LFQ.intensity.6_hu_P3	25762000	1	3	3	0	24.6187412638006	24.6187412638006	1.66547796955474	1.18610209853134	Parental_SKBR3.3	Parental_SKBR3
P28331	LFQ.intensity.2_hu_P1	9601500	1	1	1	0	23.1948283786489	23.1948283786489	1.10783143944824	1.00302293848624	Parental_SKBR3.1	Parental_SKBR3
P28331	LFQ.intensity.4_hu_P2	8684900	1	2	2	0	23.0500778068223	23.0500778068223	0.96308086762167	0.871966769893147	Parental_SKBR3.2	Parental_SKBR3
P28331	LFQ.intensity.6_hu_P3	7748600	1	3	3	0	22.8855042402904	22.8855042402904	0.798507301089689	0.722962998721712	Parental_SKBR3.3	Parental_SKBR3
P28482	LFQ.intensity.2_hu_P1	8793500	1	1	1	0	23.0680060723059	23.0680060723059	-0.156809745770797	-1.46962523234243	Parental_SKBR3.1	Parental_SKBR3
P28482	LFQ.intensity.4_hu_P2	9602200	1	2	2	0	23.194933554894	23.194933554894	-0.0298822631827065	-0.280057389015812	Parental_SKBR3.2	Parental_SKBR3
P28482	LFQ.intensity.6_hu_P3	10876000	1	3	3	0	23.3746447206869	23.3746447206869	0.149828902610118	1.40420057903705	Parental_SKBR3.3	Parental_SKBR3
P28838	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	21.0655122162503	-1.16862133927795	-0.67029918472149	Parental_SKBR3.1	Parental_SKBR3
P28838	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.2043381005464	-2.0297954549819	-1.1642524339547	Parental_SKBR3.2	Parental_SKBR3
P28838	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.7313657272797	-1.50276782824859	-0.86195931585769	Parental_SKBR3.3	Parental_SKBR3
P29083	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.3689044750678	-1.20563528718239	-0.740257849775782	Parental_SKBR3.1	Parental_SKBR3
P29083	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	21.9403345855104	0.365794823260174	0.224597348969866	Parental_SKBR3.2	Parental_SKBR3
P29083	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	18.8501276984762	-2.72441206377401	-1.67278399833983	Parental_SKBR3.3	Parental_SKBR3
P29144	LFQ.intensity.2_hu_P1	18586000	1	1	1	0	24.1477129771747	24.1477129771747	0.337768645672263	0.530241644308846	Parental_SKBR3.1	Parental_SKBR3
P29144	LFQ.intensity.4_hu_P2	19220000	1	2	2	0	24.1961050003232	24.1961050003232	0.3861606688208	0.606209222278203	Parental_SKBR3.2	Parental_SKBR3
P29144	LFQ.intensity.6_hu_P3	25006000	1	3	3	0	24.5757709643657	24.5757709643657	0.765826632863341	1.20222281809715	Parental_SKBR3.3	Parental_SKBR3
P29317	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.8216825250705	-1.15414826241621	-0.807857218074678	Parental_SKBR3.1	Parental_SKBR3
P29317	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.3447130065525	-1.63111778093415	-1.14171663708004	Parental_SKBR3.2	Parental_SKBR3
P29317	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.8917000804356	-1.08413070705108	-0.758847754268662	Parental_SKBR3.3	Parental_SKBR3
P29373	LFQ.intensity.2_hu_P1	174660000	1	1	1	0	27.3799740043934	27.3799740043934	0.187224884010149	0.707713177389611	Parental_SKBR3.1	Parental_SKBR3
P29373	LFQ.intensity.4_hu_P2	191170000	1	2	2	0	27.5102809003723	27.5102809003723	0.317531779989118	1.20027541278164	Parental_SKBR3.2	Parental_SKBR3
P29373	LFQ.intensity.6_hu_P3	164510000	1	3	3	0	27.29360004222	27.29360004222	0.100850921836784	0.381218162922791	Parental_SKBR3.3	Parental_SKBR3
P29401	LFQ.intensity.2_hu_P1	176570000	1	1	1	0	27.3956650028338	27.3956650028338	1.14538596954286	0.805326027691565	Parental_SKBR3.1	Parental_SKBR3
P29401	LFQ.intensity.4_hu_P2	208180000	1	2	2	0	27.6332562336595	27.6332562336595	1.38297720036858	0.972377490886626	Parental_SKBR3.2	Parental_SKBR3
P29401	LFQ.intensity.6_hu_P3	200590000	1	3	3	0	27.5796744442613	27.5796744442613	1.32939541097038	0.934703893723673	Parental_SKBR3.3	Parental_SKBR3
P29558	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.6955061514566	-1.56185072473137	-1.17504866030407	Parental_SKBR3.1	Parental_SKBR3
P29558	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.9443093085076	-1.31304756768043	-0.987863155477789	Parental_SKBR3.2	Parental_SKBR3
P29558	LFQ.intensity.6_hu_P3	3158300	1	3	3	0	21.5907167854735	21.5907167854735	-0.666640090714473	-0.501542518177436	Parental_SKBR3.3	Parental_SKBR3
P29692	LFQ.intensity.2_hu_P1	220690000	1	1	1	0	27.7174460181806	27.7174460181806	-0.0553179703691846	-0.314145571611246	Parental_SKBR3.1	Parental_SKBR3
P29692	LFQ.intensity.4_hu_P2	205520000	1	2	2	0	27.6147035544503	27.6147035544503	-0.158060434099486	-0.897610398355557	Parental_SKBR3.2	Parental_SKBR3
P29692	LFQ.intensity.6_hu_P3	266260000	1	3	3	0	27.9882604691491	27.9882604691491	0.21549648059931	1.22378432589409	Parental_SKBR3.3	Parental_SKBR3
P29966	LFQ.intensity.2_hu_P1	27317000	1	1	1	0	24.7032957172842	24.7032957172842	0.109621591044188	0.103377827895426	Parental_SKBR3.1	Parental_SKBR3
P29966	LFQ.intensity.4_hu_P2	83099000	1	2	2	0	26.3083277801515	26.3083277801515	1.71465365391157	1.61699140329828	Parental_SKBR3.2	Parental_SKBR3
P29966	LFQ.intensity.6_hu_P3	39396000	1	3	3	0	25.2315458199562	25.2315458199562	0.637871693716249	0.601540166898152	Parental_SKBR3.3	Parental_SKBR3
P29972	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	21.2112008375304	-1.14203231278654	-0.951892876936189	Parental_SKBR3.1	Parental_SKBR3
P29972	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	21.5787648658506	-0.774468284466355	-0.645525380624064	Parental_SKBR3.2	Parental_SKBR3
P29972	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	21.0432030663814	-1.31003008393548	-1.09192033492259	Parental_SKBR3.3	Parental_SKBR3
P30038	LFQ.intensity.2_hu_P1	17570000	1	1	1	0	24.0666108555578	24.0666108555578	1.85010746866978	0.945411039914429	Parental_SKBR3.1	Parental_SKBR3
P30038	LFQ.intensity.4_hu_P2	17430000	1	2	2	0	24.0550692336751	24.0550692336751	1.83856584678709	0.939513232932297	Parental_SKBR3.2	Parental_SKBR3
P30038	LFQ.intensity.6_hu_P3	14713000	1	3	3	0	23.8105881082102	23.8105881082102	1.59408472132219	0.814582568644234	Parental_SKBR3.3	Parental_SKBR3
P30040	LFQ.intensity.2_hu_P1	19312000	1	1	1	0	24.2029942454171	24.2029942454171	1.90037158016945	0.976663571991706	Parental_SKBR3.1	Parental_SKBR3
P30040	LFQ.intensity.4_hu_P2	16455000	1	2	2	0	23.9720226906738	23.9720226906738	1.66940002542614	0.857959679532967	Parental_SKBR3.2	Parental_SKBR3
P30040	LFQ.intensity.6_hu_P3	17337000	1	3	3	0	24.0473509399589	24.0473509399589	1.74472827471119	0.896673348894437	Parental_SKBR3.3	Parental_SKBR3
P30041	LFQ.intensity.2_hu_P1	215950000	1	1	1	0	27.6861220756438	27.6861220756438	0.706772620089094	1.56542485527649	Parental_SKBR3.1	Parental_SKBR3
P30041	LFQ.intensity.4_hu_P2	163460000	1	2	2	0	27.2843623987253	27.2843623987253	0.305012943170603	0.675570655750797	Parental_SKBR3.2	Parental_SKBR3
P30041	LFQ.intensity.6_hu_P3	115970000	1	3	3	0	26.7891764054099	26.7891764054099	-0.190173050144836	-0.42121272250606	Parental_SKBR3.3	Parental_SKBR3
P30043	LFQ.intensity.2_hu_P1	15893000	1	1	1	0	23.9218881411074	23.9218881411074	1.69799112620191	1.06706901760384	Parental_SKBR3.1	Parental_SKBR3
P30043	LFQ.intensity.4_hu_P2	10064000	1	2	2	0	23.2627004915414	23.2627004915414	1.03880347663593	0.652815546672973	Parental_SKBR3.2	Parental_SKBR3
P30043	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.6880069633136	-1.53589005159187	-0.965199795929188	Parental_SKBR3.3	Parental_SKBR3
P30044	LFQ.intensity.2_hu_P1	184060000	1	1	1	0	27.4556008927301	27.4556008927301	3.332940944262	1.07455724287878	Parental_SKBR3.1	Parental_SKBR3
P30044	LFQ.intensity.4_hu_P2	135990000	1	2	2	0	27.0189253261566	27.0189253261566	2.89626537768849	0.933770802105629	Parental_SKBR3.2	Parental_SKBR3
P30044	LFQ.intensity.6_hu_P3	62877000	1	3	3	0	25.9060290492958	25.9060290492958	1.78336910082768	0.574967338476177	Parental_SKBR3.3	Parental_SKBR3
P30048	LFQ.intensity.2_hu_P1	121650000	1	1	1	0	26.8581610793752	26.8581610793752	2.32889386853233	1.1464013429934	Parental_SKBR3.1	Parental_SKBR3
P30048	LFQ.intensity.4_hu_P2	56514000	1	2	2	0	25.7521049694139	25.7521049694139	1.222837758571	0.601943638407315	Parental_SKBR3.2	Parental_SKBR3
P30048	LFQ.intensity.6_hu_P3	90022000	1	3	3	0	26.4237742813459	26.4237742813459	1.89450707050299	0.932573819391711	Parental_SKBR3.3	Parental_SKBR3
P30049	LFQ.intensity.2_hu_P1	110810000	1	1	1	0	26.7235128417442	26.7235128417442	2.51523230363827	0.953517164423276	Parental_SKBR3.1	Parental_SKBR3
P30049	LFQ.intensity.4_hu_P2	62132000	1	2	2	0	25.8888331589167	25.8888331589167	1.68055262081074	0.637092552978764	Parental_SKBR3.2	Parental_SKBR3
P30049	LFQ.intensity.6_hu_P3	111430000	1	3	3	0	26.7315624569879	26.7315624569879	2.52328191888192	0.956568749873543	Parental_SKBR3.3	Parental_SKBR3
P30050	LFQ.intensity.2_hu_P1	211010000	1	1	1	0	27.6527361305837	27.6527361305837	-0.107253430981142	-0.383959184274788	Parental_SKBR3.1	Parental_SKBR3
P30050	LFQ.intensity.4_hu_P2	181870000	1	2	2	0	27.4383323448553	27.4383323448553	-0.321657216709571	-1.15150854769038	Parental_SKBR3.2	Parental_SKBR3
P30050	LFQ.intensity.6_hu_P3	184480000	1	3	3	0	27.4588891772012	27.4588891772012	-0.301100384363643	-1.07791664012517	Parental_SKBR3.3	Parental_SKBR3
P30084	LFQ.intensity.2_hu_P1	24079000	1	1	1	0	24.5212721424803	24.5212721424803	1.64905526125919	0.835831783265658	Parental_SKBR3.1	Parental_SKBR3
P30084	LFQ.intensity.4_hu_P2	27288000	1	2	2	0	24.7017633242755	24.7017633242755	1.82954644305435	0.927314627951153	Parental_SKBR3.2	Parental_SKBR3
P30084	LFQ.intensity.6_hu_P3	22867000	1	3	3	0	24.4467637702751	24.4467637702751	1.574546889054	0.7980668477468	Parental_SKBR3.3	Parental_SKBR3
P30085	LFQ.intensity.2_hu_P1	26082000	1	1	1	0	24.6365511656613	24.6365511656613	0.0283981903619406	0.496960223431706	Parental_SKBR3.1	Parental_SKBR3
P30085	LFQ.intensity.4_hu_P2	27074000	1	2	2	0	24.6904047159257	24.6904047159257	0.082251740626301	1.43938197745429	Parental_SKBR3.2	Parental_SKBR3
P30085	LFQ.intensity.6_hu_P3	25866000	1	3	3	0	24.6245536325617	24.6245536325617	0.0164006572623485	0.287006819577027	Parental_SKBR3.3	Parental_SKBR3
P30086	LFQ.intensity.2_hu_P1	65340000	1	1	1	0	25.9614631189875	25.9614631189875	-0.321303516757069	-0.742968407027375	Parental_SKBR3.1	Parental_SKBR3
P30086	LFQ.intensity.4_hu_P2	85870000	1	2	2	0	26.3556508559855	26.3556508559855	0.0728842202409297	0.168534330269339	Parental_SKBR3.2	Parental_SKBR3
P30086	LFQ.intensity.6_hu_P3	51537000	1	3	3	0	25.6191052237007	25.6191052237007	-0.663661412043904	-1.53462205172377	Parental_SKBR3.3	Parental_SKBR3
P30101	LFQ.intensity.2_hu_P1	116450000	1	1	1	0	26.7951353986477	26.7951353986477	0.287031596620317	0.304030946833208	Parental_SKBR3.1	Parental_SKBR3
P30101	LFQ.intensity.4_hu_P2	182450000	1	2	2	0	27.4429259100213	27.4429259100213	0.934822107993934	0.990186634365445	Parental_SKBR3.2	Parental_SKBR3
P30101	LFQ.intensity.6_hu_P3	223160000	1	3	3	0	27.7335032155975	27.7335032155975	1.22539941357017	1.29797328358039	Parental_SKBR3.3	Parental_SKBR3
P30153	LFQ.intensity.2_hu_P1	42657000	1	1	1	0	25.346279170975	25.346279170975	-0.399197584489464	-0.644601059115345	Parental_SKBR3.1	Parental_SKBR3
P30153	LFQ.intensity.4_hu_P2	37796000	1	2	2	0	25.1717302244379	25.1717302244379	-0.573746531026661	-0.926452553655925	Parental_SKBR3.2	Parental_SKBR3
P30153	LFQ.intensity.6_hu_P3	34707000	1	3	3	0	25.0487233312458	25.0487233312458	-0.696753424218727	-1.12507693594396	Parental_SKBR3.3	Parental_SKBR3
P30405	LFQ.intensity.2_hu_P1	16053000	1	1	1	0	23.9363395989846	23.9363395989846	1.72357906556618	1.10626343194939	Parental_SKBR3.1	Parental_SKBR3
P30405	LFQ.intensity.4_hu_P2	9348400	1	2	2	0	23.156288034903	23.156288034903	0.943527501484574	0.605594482309452	Parental_SKBR3.2	Parental_SKBR3
P30405	LFQ.intensity.6_hu_P3	13194000	1	3	3	0	23.6533786742382	23.6533786742382	1.44061814081979	0.924647554864757	Parental_SKBR3.3	Parental_SKBR3
P30419	LFQ.intensity.2_hu_P1	9348200	1	1	1	0	23.1562571695041	23.1562571695041	-0.815364784075339	-0.307041897900529	Parental_SKBR3.1	Parental_SKBR3
P30419	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	21.5982706444488	-2.3733513091307	-0.893732847643886	Parental_SKBR3.2	Parental_SKBR3
P30419	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.3188764001151	-3.65274555346442	-1.37551430867267	Parental_SKBR3.3	Parental_SKBR3
P30520	LFQ.intensity.2_hu_P1	10351000	1	1	1	0	23.3032668160279	23.3032668160279	-0.640769648129691	-1.02705348182986	Parental_SKBR3.1	Parental_SKBR3
P30520	LFQ.intensity.4_hu_P2	13268000	1	2	2	0	23.6614475814501	23.6614475814501	-0.282588882707504	-0.45294576102083	Parental_SKBR3.2	Parental_SKBR3
P30520	LFQ.intensity.6_hu_P3	10311000	1	3	3	0	23.2976809217555	23.2976809217555	-0.646355542402073	-1.03600679629837	Parental_SKBR3.3	Parental_SKBR3
P30566	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	21.1431874493505	0.520373726281626	1.55334793025854	Parental_SKBR3.1	Parental_SKBR3
P30566	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.9147111600302	0.291897436961332	0.871331999775615	Parental_SKBR3.2	Parental_SKBR3
P30566	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.5600655494547	-0.0627481736142457	-0.187307199976583	Parental_SKBR3.3	Parental_SKBR3
P30876	LFQ.intensity.2_hu_P1	4353200	1	1	1	0	22.0536448730199	22.0536448730199	-0.114494201677804	-0.27260013523599	Parental_SKBR3.1	Parental_SKBR3
P30876	LFQ.intensity.4_hu_P2	3115300	1	2	2	0	21.5709396692258	21.5709396692258	-0.597199405471901	-1.42187670911595	Parental_SKBR3.2	Parental_SKBR3
P30876	LFQ.intensity.6_hu_P3	6146200	1	3	3	0	22.551263282938	22.551263282938	0.383124208240307	0.912183407089831	Parental_SKBR3.3	Parental_SKBR3
P31040	LFQ.intensity.2_hu_P1	20581000	1	1	1	0	24.2948097465402	24.2948097465402	1.09532781041391	0.84796936605202	Parental_SKBR3.1	Parental_SKBR3
P31040	LFQ.intensity.4_hu_P2	24988000	1	2	2	0	24.5747320992276	24.5747320992276	1.37525016310134	1.06467670945678	Parental_SKBR3.2	Parental_SKBR3
P31040	LFQ.intensity.6_hu_P3	18425000	1	3	3	0	24.1351612835319	24.1351612835319	0.935679347405621	0.724374397786622	Parental_SKBR3.3	Parental_SKBR3
P31146	LFQ.intensity.2_hu_P1	13076000	1	1	1	0	23.6404179464294	23.6404179464294	1.39527603761912	0.883538379964879	Parental_SKBR3.1	Parental_SKBR3
P31146	LFQ.intensity.4_hu_P2	12891000	1	2	2	0	23.6198608471572	23.6198608471572	1.37471893834695	0.87052089403521	Parental_SKBR3.2	Parental_SKBR3
P31146	LFQ.intensity.6_hu_P3	14470000	1	3	3	0	23.7865615860812	23.7865615860812	1.54141967727094	0.976081727043695	Parental_SKBR3.3	Parental_SKBR3
P31150	LFQ.intensity.2_hu_P1	6596000	1	1	1	0	22.6531599680996	22.6531599680996	1.0887536878537	1.05773656936165	Parental_SKBR3.1	Parental_SKBR3
P31150	LFQ.intensity.4_hu_P2	5923600	1	2	2	0	22.4980427930873	22.4980427930873	0.933636512841485	0.907038472650782	Parental_SKBR3.2	Parental_SKBR3
P31150	LFQ.intensity.6_hu_P3	4944900	1	3	3	0	22.2375099151897	22.2375099151897	0.673103634943828	0.653927823706266	Parental_SKBR3.3	Parental_SKBR3
P31153	LFQ.intensity.2_hu_P1	10608000	1	1	1	0	23.3386493447747	23.3386493447747	-0.162914252852765	-0.337867616818987	Parental_SKBR3.1	Parental_SKBR3
P31153	LFQ.intensity.4_hu_P2	7119600	1	2	2	0	22.7633647579559	22.7633647579559	-0.738198839671568	-1.5309494309487	Parental_SKBR3.2	Parental_SKBR3
P31153	LFQ.intensity.6_hu_P3	11266000	1	3	3	0	23.4254720409016	23.4254720409016	-0.0760915567258067	-0.157806161712748	Parental_SKBR3.3	Parental_SKBR3
P31323	LFQ.intensity.2_hu_P1	0	1	1	1	1	0	20.5757775459917	0.217237421658684	0.28476477923594	Parental_SKBR3.1	Parental_SKBR3
P31323	LFQ.intensity.4_hu_P2	0	1	2	2	1	0	20.7228988232898	0.364358698956814	0.477618099491856	Parental_SKBR3.2	Parental_SKBR3
P31323	LFQ.intensity.6_hu_P3	0	1	3	3	1	0	20.4042385000596	0.0456983757265768	0.0599035275591962	Parental_SKBR3.3	Parental_SKBR3
P31327	LFQ.intensity.2_hu_P1	13570000	1	1	1	0	23.6939173849683	23.6939173849683	1.60962485397372	0.859853245900471	Parental_SKBR3.1	Parental_SKBR3
P31327	LFQ.intensity.4_hu_P2	15815000	1	2	2	0	23.9147902200668	23.9147902200668	1.83049768907226	0.977842368472642	Parental_SKBR3.2	Parental_SKBR3
P31327	LFQ.intensity.6_hu_P3	13233000	1	3	3	0	23.6576368304755	23.6576368304755	1.57334429948088	0.840472361921992	Parental_SKBR3.3	Parental_SKBR3
P31350	LFQ.intensity.2_hu_P1	2614900	1	1	1	0	21.318324344759	21.318324344759	0.284874516598197	0.449288640299438	Parental_SKBR3.1	Parental_SKBR3
P31350	LFQ.intensity.4_hu_P2	3198200	1	2	2	0	21.6088287301518	21.6088287301518	0.575378901990973	0.907456404382868	Parental_SKBR3.2	Parental_SKBR3
P31350	LFQ.intensity.6_hu_P3	3008000	1	3	3	0	21.5203731363397	21.5203731363397	0.486923308178877	0.767949038314142	Parental_SKBR3.3	Parental_SKBR3
P31689	LFQ.intensity.2_hu_P1	15035000	1	1	1	0	23.8418215321235	23.8418215321235	-0.427282632039955	-1.02064861920526	Parental_SKBR3.1	Parental_SKBR3
P31689	LFQ.intensity.4_hu_P2	14325000	1	2	2	0	23.7720318031937	23.7720318031937	-0.497072360969689	-1.18735511538735	Parental_SKBR3.2	Parental_SKBR3
P31689	LFQ.intensity.6_hu_P3	17848000	1	3	3	0	24.0892590829062	24.0892590829062	-0.179845081257177	-0.429595354671076	Parental_SKBR3.3	Parental_SKBR3
P31937	LFQ.intensity.2_hu_P1	23023000	1	1	1	0	24.4565724995551	24.4565724995551	1.33330712123772	0.68061891028907	Parental_SKBR3.1	Parental_SKBR3
