ProteinId	GeneName	Description	intensities_LFQ.intensity.1_hu_C1	imputed_LFQ.intensity.1_hu_C1	intensities_LFQ.intensity.2_hu_P1	imputed_LFQ.intensity.2_hu_P1	intensities_LFQ.intensity.3_hu_C2	imputed_LFQ.intensity.3_hu_C2	intensities_LFQ.intensity.4_hu_P2	imputed_LFQ.intensity.4_hu_P2	intensities_LFQ.intensity.5_hu_C3	imputed_LFQ.intensity.5_hu_C3	intensities_LFQ.intensity.6_hu_P3	imputed_LFQ.intensity.6_hu_P3	AveExpr	t	adj.P.Val	logFC AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.L AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	CI.R AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	P.Value AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	adj.P.Val AZD8931_resistant_SKBR3_AZDRc - Parental_SKBR3	NImputed: AZD8931_resistant_SKBR3_AZDRc	NImputed: Parental_SKBR3	NReplicates: AZD8931_resistant_SKBR3_AZDRc	NReplicates: Parental_SKBR3
P07339			22.8464200725706	0	26.63075926085	0	23.4775369384295	0	25.969960851364	0	22.5475027124574	0	26.2916869908091	0	24.6273111377468	-11.57579858963	0.000161308699110427	-3.34031579318855	-4.03940453884076	-2.64122704753633	1.85488823311706e-05	0.000161308699110427	0	0	3	3
P07355			30.5037950821179	0	29.3126788634232	0	30.6104327529061	0	29.2413859455143	0	30.5385289138345	0	29.2214721804214	0	29.9047156230362	18.9140521615635	3.26641595228564e-05	1.29240658649984	1.12711741669649	1.45769575630319	8.67888296501015e-07	3.26641595228564e-05	0	0	3	3
P07437			29.3455137717523	0	28.8478660600426	0	28.63727006617	0	28.7786572439579	0	29.0168019980216	0	28.5323735243137	0	28.8597471107097	1.46460182390389	0.230327870515967	0.280229669209909	-0.183313610297243	0.743772948717062	0.191383544583315	0.230327870515967	0	0	3	3
P07476			20.1771291690345	1	20.3338811756881	1	21.182305224107	1	21.0081438041117	1	20.8844675295167	1	20.8965697716659	1									3	3	3	3
P07737			27.3676137780781	0	28.0195086939463	0	23.8326768123387	0	29.4824307656943	0	27.776870430381	0	28.8915994708813	0	27.5617833252199	-2.33340653569517	0.0798701506673475	-2.47212596990804	-5.03883082726249	0.0945788874464095	0.056622920823349	0.0798701506673475	0	0	3	3
P07741			21.4293574513147	1	24.4759303048175	0	20.7180733263122	1	24.1469365415277	0	20.7729720681625	1	24.2624137589476	0	22.6342805751804	-11.7053133921862	0.000152017659079885	-3.32162591983444	-4.00805787547992	-2.63519396418896	1.65284169235187e-05	0.000152017659079885	3	0	3	3
P07814			22.8713029164346	0	26.2980656450987	0	22.9182707448388	0	26.5425490888664	0	23.0897924775261	0	26.0740024302561	0	24.6323305505035	-20.5482599715985	2.45420716535049e-05	-3.34508367514054	-3.73887101742639	-2.95129633285469	5.18703205237121e-07	2.45420716535049e-05	0	0	3	3
P07858			20.7809273781762	0	21.4564967106041	1	20.3155078205393	0	18.8276466247212	0	21.1600486676541	0	19.1962371037063	0	20.2894773842335	1.25755394545553	0.293500931638279	0.925367809112657	-0.857353718650798	2.70808933687611	0.253445852803587	0.293500931638279	0	1	3	3
P07900			27.1678698361513	0	28.6094643534525	0	26.8426609009113	0	28.4522658152043	0	27.2404536267359	0	28.4808911928983	0	27.7989342875589	-11.3972172362037	0.000164865189629735	-1.43054566591888	-1.7345512776201	-1.12654005421765	2.01970633822213e-05	0.000164865189629735	0	0	3	3
P07910			24.4113811622917	0	26.7507257929991	0	24.9486887573559	0	26.5961936241935	0	24.5133415954876	0	26.8052587495599	0	25.6709316136479	-12.5186819438151	0.00012699847156941	-2.09292221720579	-2.49795504871781	-1.68788938569376	1.15680577552572e-05	0.00012699847156941	0	0	3	3
P07954			24.5894943416006	0	25.777209154506	0	24.6923217773872	0	25.9762686824507	0	24.8896224175148	0	25.9587004988624	0	25.3139361453869	-9.13297886772828	0.000349605902043224	-1.18024659977218	-1.49284742723292	-0.867645772311432	7.30456776008185e-05	0.000349605902043224	0	0	3	3
P08133			20.6407191180698	1	22.3437539284809	0	21.4563098571538	1	22.2603188827904	0	21.0377001477457	1	20.8487329573787	0	21.4312558152699	-1.57254141010805	0.202075011754538	-0.77269221522689	-1.96311215194176	0.417727721487975	0.164857089903612	0.202075011754538	3	0	3	3
P61586			27.5607065826845	0	26.7545535878711	0	27.9937226689575	0	26.9192305113512	0	27.9829950538803	0	26.8833195346114	0	27.3490879898927	7.07315367403491	0.00103280389104235	0.993440223896229	0.65316965118223	1.33371079661023	0.000331661171856053	0.00103280389104235	0	0	3	3
P08195			21.6860940602067	1	25.1955794693786	0	20.9476954721718	1	24.9258767444522	0	21.5755075897977	1	25.3481718952079	0	23.2798208718691	-13.4627211247902	9.70679953156601e-05	-3.75344366228744	-4.42785811729037	-3.07902920728452	7.05524384045962e-06	9.70679953156601e-05	3	0	3	3
P08237			25.1983925821309	0	24.7026618210237	0	24.3329942482333	0	25.5711191092677	0	24.3245728262225	0	24.3958447463562	0	24.7542642222057	-0.714494660225442	0.539459683920202	-0.271222006686987	-1.19087011725741	0.648426103883441	0.500694163155405	0.539459683920202	0	0	3	3
P08238			30.3140845248072	0	29.9235155084759	0	30.1190443674972	0	29.8642262507462	0	30.2462650949805	0	29.8041818932932	0	30.0452196066334	4.55693203206834	0.00702885721593453	0.362490111589821	0.170068684616192	0.554911538563451	0.00341680559107928	0.00702885721593453	0	0	3	3
P08240			22.3608363702093	0	25.2320950205571	0	22.4234986073376	0	23.7218193081594	0	22.3655962439878	0	23.9157021638652	0	23.336591285686	-4.53218301410888	0.00728110851592036	-1.90656175701566	-2.92571428047363	-0.887409233557686	0.00357020538341023	0.00728110851592036	0	0	3	3
P08243			21.4020761637328	1	21.0888729071349	1	20.072974041637	1	21.0625163097844	1	20.6788368089563	1	21.3459504013737	1									3	3	3	3
P08559			19.9681465139928	1	22.4579379111545	0	20.8285405551943	1	22.5015456626487	0	22.1157218882954	0	22.571379547041	0	21.7405453463878	-2.81741720169211	0.0455655809611023	-1.53948472112057	-2.86327737487196	-0.215692067369173	0.0291113433918154	0.0455655809611023	2	0	3	3
P08574			22.0126815215583	1	23.2715610535719	0	22.116705655835	0	23.3489485452972	0	21.276138416272	1	23.3731848387307	0	22.5665366718775	-5.20364089076696	0.00399246352834842	-1.52938961464485	-2.2403421987981	-0.818437030491595	0.00172997795608853	0.00399246352834842	2	0	3	3
P08621			24.2555150247458	0	24.9329655036142	0	24.3903442684044	0	24.7134528038657	0	24.3006162127801	0	24.9574389857796	0	24.5917221331983	-4.21390986702678	0.00988868213372342	-0.55246059577637	-0.869596843526524	-0.235324348026217	0.005021969610182	0.00988868213372342	0	0	3	3
P08648			22.8818503355614	0	20.766076565311	1	22.0989264970627	0	20.9050371451738	1	22.5241332440721	0	20.3664096384373	1	21.5904055709364	5.70364807706718	0.00265516243834861	1.82246224259136	1.04954030046643	2.59538418471629	0.0010614236317553	0.00265516243834861	0	3	3	3
P08670			31.8114580911047	0	16.7224073198652	0	29.4033656964558	0	16.3483823749132	0	31.6009408682517	0	20.2903023959295	0	24.3628094577534	11.1064974323915	0.000174030206634884	13.1515575217014	10.2827869725676	16.0203280708353	2.37793875661729e-05	0.000174030206634884	0	0	3	3
P08708			28.1982614254812	0	26.688991916146	0	27.796188076579	0	26.66627818955	0	27.8827949924048	0	26.8713828268197	0	27.3506495711635	9.23438830127631	0.000346204075100165	1.21686385398309	0.897669380868746	1.53605832709742	7.08714863882583e-05	0.000346204075100165	0	0	3	3
P08754			24.38469101592	0	24.7548593731712	0	24.5901799517077	0	24.4266880738808	0	24.1981302569068	0	24.7403654655557	0	24.5158190228571	-1.48063323098195	0.225664919178244	-0.249637229357731	-0.657478977437514	0.158204518722052	0.186898553421258	0.225664919178244	0	0	3	3
P08758			22.3216584008844	0	19.8079931804518	0	21.4828630901142	0	21.4629723802999	1	21.6509272696283	0	21.8848529971273	1	21.435211219751	1.28785733197978	0.284153146063239	0.766543400915985	-0.675454870877904	2.20854167270987	0.243367682328521	0.284153146063239	0	2	3	3
P08865			28.3122893610775	0	27.3337279362308	0	27.9143340319078	0	27.4250237702504	0	27.9086767331905	0	27.4414227317012	0	27.7225790940597	4.96259276438287	0.00499493538142864	0.645041895997817	0.330140177392004	0.959943614603631	0.00225740067734512	0.00499493538142864	0	0	3	3
P09001			20.6237346390314	1	22.9909411536391	0	22.0271042163117	1	23.4577626095011	0	21.4546640044214	1	22.8220347183131	0	22.2293735568696	-4.17210752536486	0.0104548427697951	-1.72174520722962	-2.72153600589518	-0.721954408564066	0.00534737429107272	0.0104548427697951	3	0	3	3
P09012			20.4142293201135	1	20.7792651388633	1	20.7729675096199	1	20.2472020974055	1	20.5607964298064	1	21.1667596395275	1									3	3	3	3
P09104			28.4213763986061	0	20.5942190811394	1	28.3855387716613	0	20.7694070188701	1	28.5884939091184	0	20.7563069038396	1	24.5858903472058	59.6500041218679	4.11714860977835e-07	7.75849202517893	7.44386454059483	8.07311950976303	6.52939045863249e-10	4.11714860977835e-07	0	3	3	3
P09110			19.286012029325	1	23.8172405416954	0	20.6084544973452	1	23.7247361595498	0	20.7905413899832	1	23.8931918976111	0	22.0200294192516	-8.25127566473651	0.000552058153354256	-3.58338689406764	-4.63551434016825	-2.53125944796704	0.000137347801438378	0.000552058153354256	3	0	3	3
P09211			19.8689480398312	1	20.3621600966121	1	22.0788776774297	1	20.1810799471998	1	20.2962495624025	1	19.8332763858633	1									3	3	3	3
P09234			23.5690628945305	0	24.9686871810623	0	23.3143741371109	0	24.4326254929837	0	23.4679945321121	0	24.3937517982465	0	24.0244160060076	-5.43641719205603	0.00330413716266651	-1.14787763617969	-1.65863264651547	-0.637122625843921	0.00137273331395807	0.00330413716266651	0	0	3	3
P09382			26.3376800144775	0	23.3932280864553	0	28.2360796111341	0	23.3900818170592	0	26.8336421486349	0	23.9217065786806	0	25.3520697094069	7.35136796107638	0.000881810878953744	3.56746176401717	2.39178777091615	4.74313575711819	0.000266545794706798	0.000881810878953744	0	0	3	3
P09429			27.4115104708013	0	27.0317052406096	0	26.5611874737497	0	27.0974805082599	0	26.9727896445773	0	27.2556590853622	0	27.0550554038933	-0.67660901187511	0.560792133526391	-0.146452415034446	-0.670842540691567	0.377937710622675	0.522864163142964	0.560792133526391	0	0	3	3
P09467			20.4688147492362	1	23.6520659398065	0	20.3814334075463	1	23.8991983227904	0	21.0256346469386	1	23.526714137315	0	22.1589768672722	-11.1504764832669	0.000168385985181582	-3.06736519873031	-3.73279443473309	-2.40193596272752	2.21667540879135e-05	0.000168385985181582	3	0	3	3
P09493			26.7691334324813	0	25.0383356317693	0	26.8426609009113	0	25.3617534657786	0	27.0064592894505	0	25.3567928664612	0	26.0625225978087	12.1904083173074	0.000131727151743297	1.62045721961137	1.2989067593023	1.94200767992043	1.29202474313639e-05	0.000131727151743297	0	0	3	3
P09496			25.8604362876388	0	25.5961936241935	0	26.5981831566771	0	20.8761475821132	1	26.0897641963989	0	25.3359267641575	0	25.0594419351965	1.81035138103382	0.152306988074413	2.24670522341689	-0.759917689845834	5.25332813667961	0.118185072267887	0.152306988074413	0	1	3	3
P09497			25.1655716356798	0	24.7672905712985	0	25.5749918856524	0	24.8116663190462	0	25.4975921545081	0	24.7417031522912	0	25.0931359530794	4.49530178109013	0.00743967984300076	0.639165211068118	0.295224096238775	0.98310632589746	0.00365694407741704	0.00743967984300076	0	0	3	3
P09525			21.5130216805181	1	19.93279154165	1	21.3960380268632	1	21.095232687021	1	20.8589565366144	1	20.8025262166407	1									3	3	3	3
P09543			20.2374302065593	1	23.5280267088832	0	23.151681794078	0	23.5534446182716	0	22.6655736030442	0	23.931027457219	0	22.8445307313425	-2.18773229020042	0.0950431396140174	-1.65260439356406	-3.48268606553201	0.177477278403886	0.0694457723025127	0.0950431396140174	1	0	3	3
P09622			23.1944226270059	0	25.1473248115843	0	22.4467511520799	0	25.1851040865212	0	22.3585578446941	0	25.0044889794275	0	23.8894415835521	-9.36179607146667	0.000321971097022003	-2.44572875125106	-3.07778367132023	-1.81367383118189	6.33831990514329e-05	0.000321971097022003	0	0	3	3
P09651			28.1236640786742	0	28.0823313136796	0	27.4833921650454	0	27.650752009806	0	27.0199858194717	0	28.3141925958991	0	27.779052997096	-1.54153910065518	0.209251598956461	-0.473411285397795	-1.21742305746867	0.270600486673083	0.172101858562017	0.209251598956461	0	0	3	3
P09661			23.7239033750309	0	24.0749619880174	0	24.3133364509258	0	24.0553175247077	0	23.9997234253885	0	23.8214314506894	0	23.9981123691266	0.138152699762735	0.908140427647229	0.0284174293102524	-0.469153765236936	0.525988623857441	0.894430578196033	0.908140427647229	0	0	3	3
P09758			20.5952638495364	1	22.6358429749814	0	21.5792724531106	1	21.8961889953744	0	19.2306432006898	1	22.2781000313522	0	21.3692185841741	-2.914032472844	0.0408751817315112	-1.80165083279041	-3.29951346094097	-0.303788204639864	0.0255717225180565	0.0408751817315112	3	0	3	3
P09874			20.7756327841166	0	27.1416066927971	0	20.634580648575	0	27.1649006370108	0	20.5804021172309	0	26.8486422322024	0	23.8576275186555	-36.2735532094812	3.21655771595905e-06	-6.38817800402923	-6.81418499663534	-5.96217101142311	1.48636197063948e-08	3.21655771595905e-06	0	0	3	3
P09960			24.2168968019283	0	23.7657741263523	0	24.4487812613747	0	23.9567745881929	0	24.3933590322272	0	23.710302813442	0	24.0819814372529	3.43073304341326	0.0225404628038535	0.542061855847667	0.159860925160986	0.924262786534348	0.0129308210529353	0.0225404628038535	0	0	3	3
P09972			19.9214186319702	1	24.4892849836849	0	20.5721307241721	1	24.6014457298133	0	21.3314560835942	1	24.3363354789364	0	22.5420119386952	-9.96219522856305	0.000260101224879717	-3.86735358423271	-4.80784444085309	-2.92686272761232	4.54741838799166e-05	0.000260101224879717	3	0	3	3
Q71UI9			24.3354497838586	0	26.9871763880634	0	24.5205529823902	0	26.7530236884266	0	24.373649506887	0	26.9474853414311	0	25.6528896151762	-21.3331428259681	2.07194149346485e-05	-2.48601104826177	-2.76789998500655	-2.204122111517	4.10808346692672e-07	2.07194149346485e-05	0	0	3	3
P0C0S8			29.2213338852678	0	30.3690085613839	0	30.5431467240663	0	30.425724131947	0	29.1603632147023	0	30.8401863590562	0	30.0932938127372	-2.35123741275474	0.0783918395879509	-0.903358409450238	-1.83416479443172	0.0274479755312429	0.0552307645695921	0.0783918395879509	0	0	3	3
P0CG39			22.0162008059353	1	19.8421818276685	1	20.6511543888621	1	19.4460773250431	1	19.8381432003051	1	20.9561063698781	1									3	3	3	3
P0DMV8			19.9923077271819	0	26.1757706422637	0	19.3700743491069	0	26.3714243808663	0	19.8022825888064	1	26.1353374499177	0	22.9745328563571	-25.56495774983	1.03089647898066e-05	-6.50595593598417	-7.12155203108688	-5.89035984088147	1.32905145672898e-07	1.03089647898066e-05	1	0	3	3
Q01081			22.8819809916359	0	23.7207761446715	0	21.0743246108358	1	23.0391225396138	0	22.2919047502671	0	22.9990179888879	0	22.6678545043187	-2.30772380209941	0.0822984468583022	-1.17023544014482	-2.39876373246093	0.0582928521712907	0.0586923102292602	0.0822984468583022	1	0	3	3
P0DP25			28.5601963714843	0	27.9969577752372	0	28.8065806449796	0	27.8371962541678	0	28.2727982686403	0	26.8166547946143	0	28.0483973515206	3.04465769897193	0.0352555781690583	0.996255487028282	0.203520550285919	1.78899042377065	0.0215024963470706	0.0352555781690583	0	0	3	3
P10253			21.471017184176	1	20.881039539764	1	20.7834094292627	1	19.8579851423606	1	20.8792634133576	1	21.3729309740014	1									3	3	3	3
P10412			28.4333261550628	0	29.09760608558	0	28.817173436905	0	29.6198888256121	0	28.7423972315096	0	29.3824704990913	0	29.0154770389601	-4.25078607432267	0.00966137890935597	-0.702356195602022	-1.10265465080539	-0.302057740398652	0.00488755726556653	0.00966137890935597	0	0	3	3
P10515			21.4238527338203	1	25.0486401931693	0	20.1868257201289	1	25.1750853306962	0	21.4709472014065	1	24.6952988188404	0	23.0001083330103	-9.70489946708179	0.000282436457878219	-3.94579956245009	-4.93080748800658	-2.96079163689361	5.30974377000479e-05	0.000282436457878219	3	0	3	3
P10599			21.343681857719	1	26.5685701262608	0	21.9491359315038	1	26.549660363308	0	21.75267560398	1	26.4343287837147	0	24.0996754444144	-24.3752027405745	1.23488657965211e-05	-4.83568862669359	-5.3155766486562	-4.35580060473097	1.78969069514799e-07	1.23488657965211e-05	3	0	3	3
P10619			20.4065191033682	1	24.9626990590076	0	20.9844249060013	1	24.796200456455	0	22.1649658334261	0	24.9578817475806	0	23.0454485176398	-8.08760938604001	0.00059395132998464	-3.72029047341588	-4.83471953272769	-2.60586141410406	0.000154226492689248	0.00059395132998464	2	0	3	3
P10620			20.9137964306906	1	26.1624632463271	0	20.8224566482513	1	26.1710238959288	0	21.1398357671036	1	25.9888888631269	0	23.533077475238	-26.8102255391517	9.35285987222583e-06	-5.14876238644579	-5.61331210402885	-4.68421266886272	9.87327641343332e-08	9.35285987222583e-06	3	0	3	3
P10644			25.0324201018305	0	19.80889749292	1	25.2681733138549	0	22.0602908872532	0	24.6445494572262	0	23.0974162084408	0	23.3186245769209	4.10491288182635	0.0111397857157634	3.32617942809918	1.363101798125	5.28925705807337	0.00577842749386518	0.0111397857157634	0	1	3	3
P10768			26.012247548928	0	19.7301417200401	0	25.2714185722088	0	20.4592394855883	0	25.1252614747722	0	22.0130786374451	0	23.1018979064971	7.72840400814618	0.000713403151907263	4.73548925094518	3.25102144428126	6.2199570576091	0.000200321537220337	0.000713403151907263	0	0	3	3
P10809			27.3097333491958	0	28.3424438688303	0	27.4726651846737	0	28.5251090896919	0	27.2383593989744	0	28.3691958176431	0	27.8762511181682	-10.8260087556119	0.000184268357571747	-1.07199694777381	-1.31152423336322	-0.832469662184409	2.64830127427993e-05	0.000184268357571747	0	0	3	3
P10909			20.3476064682049	1	22.9142792796339	0	20.0161133849656	1	23.3000575699693	0	21.1128651084994	1	22.8429533661464	0	21.7556458629033	-7.03628664776066	0.00103280389104235	-2.52690175135989	-3.39561141135983	-1.65819209135996	0.000331530509992828	0.00103280389104235	3	0	3	3
P11021			25.8066113723268	0	25.7734662315165	0	25.8089938208191	0	25.7359061360854	0	25.8613832331059	0	25.7750499947566	0	25.7935684647684	0.709311861582312	0.542158017995388	0.0641886879644069	-0.154713999942904	0.283091375871718	0.503525985312141	0.542158017995388	0	0	3	3
P11142			27.3267170777407	0	29.5061810171284	0	27.2581778203294	0	29.5722654068943	0	26.5536496817835	0	29.3472047191772	0	28.2606992871756	-11.299799932168	0.000167490789794153	-2.42903552111541	-2.9498209890326	-1.90825005319822	2.14420576306525e-05	0.000167490789794153	0	0	3	3
P11166			20.3217908624047	1	23.6136923589439	0	19.8096861626759	1	21.9556754459466	0	20.6633705759762	1	22.9253697160282	0	21.5482641869959	-5.23325928740814	0.0039645417196228	-2.56662997328736	-3.75482232992146	-1.37843761665326	0.00171413760341179	0.0039645417196228	3	0	3	3
P11172			22.5503710346217	0	22.0324453257562	0	21.8901514432911	0	21.7582899154445	0	22.2416759784202	0	21.7006632253553	0	22.0289328204815	1.46378800416222	0.230327870515967	0.396933329925652	-0.259014352348302	1.05288101219961	0.191289550410911	0.230327870515967	0	0	3	3
P11177			20.3361447597821	0	25.3581687954941	0	21.1335787366406	0	25.4558203450222	0	21.4943360695098	0	25.1160075673399	0	23.1490093789648	-12.5790998909822	0.000122387946692908	-4.32197904730791	-5.15340989317801	-3.49054820143781	1.08107165303496e-05	0.000122387946692908	0	0	3	3
P11216			20.9492054723737	0	24.7867609772833	0	22.6729708352438	0	24.6321192597388	0	22.413719854605	0	24.6564916395908	0	23.3518780064725	-5.7389294309472	0.00263679484383966	-2.67982523813016	-3.81110842832796	-1.54854204793236	0.0010508964957332	0.00263679484383966	0	0	3	3
P11233			20.3905933842192	1	20.9914118479939	1	20.188878212094	1	20.450467410735	1	20.9466375019279	1	20.6387009977847	1									3	3	3	3
P11310			20.892331501609	1	24.5817012366772	0	21.5120448955925	1	24.9110909414351	0	21.5790715709474	1	24.5167714991836	0	22.9988352742408	-11.8581480941973	0.000144583468045381	-3.34203856971563	-4.02378740698694	-2.66028973244433	1.52790500651821e-05	0.000144583468045381	3	0	3	3
